ImageId,Label
678,1
679,6
680,0
681,6
682,9
683,6
684,1
685,1
686,3
687,2
688,6
689,9
690,9
691,2
692,6
693,0
694,1
695,9
696,4
697,3
698,9
699,9
700,8
701,4
702,0
703,8
704,0
705,5
706,0
707,9
708,4
709,6
710,8
711,3
712,8
713,1
714,5
715,8
716,6
717,2
718,3
719,7
720,8
721,9
722,3
723,1
724,0
725,1
726,0
727,6
728,9
729,9
730,1
731,9
732,1
733,3
734,2
735,7
736,7
737,1
738,5
739,1
740,1
741,9
742,4
743,3
744,9
745,3
746,9
747,0
748,7
749,3
750,0
751,4
752,7
753,4
754,8
755,1
756,8
757,7
758,1
759,1
760,4
761,7
762,0
763,4
764,0
765,9
766,0
767,0
768,0
769,1
770,8
771,6
772,5
773,0
774,1
775,0
776,3
777,4
778,6
779,3
780,1
781,1
782,6
783,7
784,8
785,3
786,9
787,3
788,9
789,8
790,8
791,3
792,0
793,8
794,0
795,9
796,3
797,1
798,6
799,9
800,7
801,1
802,1
803,8
804,1
805,1
806,4
807,9
808,6
809,9
810,1
811,8
812,9
813,7
814,9
815,9
816,4
817,0
818,7
819,9
820,4
821,3
822,0
823,5
824,0
825,1
826,9
827,0
828,4
829,9
830,2
831,1
832,1
833,0
834,9
835,3
836,9
837,6
838,1
839,1
840,1
841,1
842,9
843,0
844,8
845,4
846,6
847,7
848,2
849,8
850,5
851,9
852,9
853,9
854,7
855,2
856,9
857,1
858,3
859,4
860,0
861,0
862,4
863,1
864,4
865,2
866,3
867,0
868,9
869,0
870,8
871,9
872,5
873,4
874,0
875,9
876,8
877,1
878,1
879,0
880,1
881,4
882,4
883,1
884,1
885,0
886,7
887,1
888,9
889,9
890,4
891,1
892,7
893,6
894,0
895,4
896,2
897,9
898,9
899,1
900,1
901,5
902,2
903,3
904,7
905,4
906,7
907,9
908,3
909,2
910,7
911,4
912,0
913,4
914,9
915,1
916,0
917,4
918,6
919,1
920,5
921,7
922,3
923,6
924,7
925,4
926,7
927,9
928,6
929,6
930,3
931,8
932,7
933,1
934,4
935,1
936,0
937,9
938,4
939,9
940,8
941,6
942,0
943,6
944,1
945,0
946,9
947,5
948,1
949,9
950,2
951,6
952,7
953,5
954,2
955,3
956,1
957,1
958,3
959,0
960,4
961,9
962,9
963,4
964,0
965,4
966,5
967,1
968,8
969,9
970,5
971,3
972,2
973,4
974,6
975,7
976,0
977,8
978,0
979,7
980,4
981,3
982,8
983,7
984,9
985,7
986,7
987,0
988,5
989,8
990,2
991,1
992,9
993,0
994,6
995,9
996,3
997,6
998,2
999,2
1000,9
1001,0
1002,9
1003,0
1004,7
1005,1
1006,3
1007,4
1008,6
1009,1
1010,9
1011,2
1012,6
1013,3
1014,7
1015,2
1016,7
1017,6
1018,3
1019,9
1020,9
1021,1
1022,9
1023,9
1024,6
1025,2
1026,6
1027,1
1028,0
1029,1
1030,1
1031,9
1032,1
1033,3
1034,9
1035,9
1036,1
1037,0
1038,1
1039,0
1040,0
1041,1
1042,6
1043,1
1044,9
1045,1
1046,1
1047,7
1048,7
1049,0
1050,6
1051,2
1052,6
1053,3
1054,8
1055,9
1056,1
1057,1
1058,3
1059,6
1060,2
1061,0
1062,0
1063,6
1064,0
1065,9
1066,9
1067,9
1068,0
1069,5
1070,9
1071,0
1072,8
1073,9
1074,6
1075,7
1076,2
1077,6
1078,1
1079,8
1080,9
1081,8
1082,0
1083,2
1084,2
1085,7
1086,9
1087,5
1088,6
1089,3
1090,1
1091,3
1092,1
1093,0
1094,1
1095,7
1096,6
1097,9
1098,3
1099,8
1100,5
1101,4
1102,2
1103,9
1104,1
1105,3
1106,2
1107,0
1108,6
1109,9
1110,6
1111,7
1112,2
1113,4
1114,1
1115,0
1116,5
1117,3
1118,6
1119,1
1120,7
1121,8
1122,5
1123,9
1124,1
1125,6
1126,3
1127,9
1128,6
1129,1
1130,1
1131,0
1132,5
1133,8
1134,0
1135,3
1136,6
1137,8
1138,1
1139,7
1140,9
1141,0
1142,0
1143,1
1144,1
1145,3
1146,9
1147,4
1148,3
1149,5
1150,3
1151,0
1152,7
1153,1
1154,4
1155,9
1156,9
1157,7
1158,1
1159,8
1160,0
1161,9
1162,1
1163,2
1164,0
1165,6
1166,7
1167,1
1168,2
1169,9
1170,1
1171,9
1172,2
1173,9
1174,1
1175,8
1176,2
1177,7
1178,7
1179,2
1180,5
1181,8
1182,8
1183,4
1184,9
1185,0
1186,7
1187,0
1188,3
1189,0
1190,9
1191,7
1192,3
1193,3
1194,8
1195,8
1196,9
1197,3
1198,8
1199,8
1200,4
1201,4
1202,8
1203,3
1204,0
1205,1
1206,7
1207,9
1208,6
1209,4
1210,0
1211,1
1212,7
1213,8
1214,9
1215,1
1216,9
1217,0
1218,7
1219,9
1220,4
1221,0
1222,8
1223,5
1224,0
1225,5
1226,9
1227,4
1228,9
1229,9
1230,9
1231,4
1232,3
1233,0
1234,9
1235,4
1236,1
1237,9
1238,1
1239,9
1240,9
1241,9
1242,1
1243,7
1244,1
1245,0
1246,7
1247,1
1248,4
1249,3
1250,1
1251,6
1252,6
1253,0
1254,1
1255,3
1256,6
1257,9
1258,6
1259,5
1260,3
1261,1
1262,9
1263,9
1264,2
1265,2
1266,6
1267,9
1268,0
1269,2
1270,1
1271,1
1272,0
1273,1
1274,0
1275,0
1276,4
1277,0
1278,1
1279,9
1280,6
1281,1
1282,1
1283,7
1284,0
1285,7
1286,1
1287,0
1288,3
1289,1
1290,1
1291,9
1292,8
1293,4
1294,2
1295,5
1296,9
1297,8
1298,6
1299,3
1300,6
1301,6
1302,6
1303,1
1304,1
1305,4
1306,0
1307,7
1308,8
1309,0
1310,9
1311,0
1312,7
1313,9
1314,5
1315,9
1316,6
1317,1
1318,4
1319,7
1320,5
1321,9
1322,8
1323,6
1324,1
1325,8
1326,0
1327,9
1328,6
1329,9
1330,1
1331,3
1332,0
1333,3
1334,1
1335,9
1336,1
1337,4
1338,5
1339,5
1340,2
1341,0
1342,9
1343,1
1344,3
1345,9
1346,0
1347,5
1348,6
1349,1
1350,8
1351,3
1352,6
1353,7
1354,0
1355,3
1356,2
1357,9
1358,2
1359,1
1360,9
1361,7
1362,3
1363,7
1364,2
1365,8
1366,9
1367,0
1368,2
1369,8
1370,1
1371,6
1372,7
1373,6
1374,1
1375,1
1376,0
1377,8
1378,0
1379,9
1380,1
1381,7
1382,4
1383,0
1384,7
1385,7
1386,9
1387,9
1388,9
1389,9
1390,7
1391,1
1392,4
1393,3
1394,9
1395,9
1396,9
1397,7
1398,8
1399,7
1400,4
1401,1
1402,5
1403,9
1404,8
1405,7
1406,8
1407,9
1408,8
1409,1
1410,9
1411,9
1412,1
1413,8
1414,1
1415,9
1416,8
1417,7
1418,5
1419,1
1420,7
1421,7
1422,2
1423,3
1424,6
1425,8
1426,8
1427,5
1428,0
1429,8
1430,9
1431,9
1432,7
1433,1
1434,9
1435,6
1436,8
1437,9
1438,9
1439,9
1440,9
1441,6
1442,0
1443,2
1444,7
1445,9
1446,8
1447,0
1448,9
1449,9
1450,0
1451,8
1452,8
1453,7
1454,0
1455,9
1456,0
1457,9
1458,7
1459,0
1460,8
1461,9
1462,9
1463,3
1464,6
1465,2
1466,5
1467,3
1468,1
1469,7
1470,3
1471,1
1472,0
1473,1
1474,8
1475,9
1476,3
1477,0
1478,9
1479,4
1480,1
1481,8
1482,1
1483,5
1484,4
1485,4
1486,0
1487,7
1488,9
1489,7
1490,6
1491,7
1492,3
1493,2
1494,9
1495,3
1496,0
1497,1
1498,0
1499,2
1500,9
1501,0
1502,1
1503,1
1504,0
1505,9
1506,2
1507,0
1508,1
1509,0
1510,0
1511,7
1512,3
1513,6
1514,9
1515,9
1516,3
1517,1
1518,7
1519,7
1520,9
1521,5
1522,9
1523,9
1524,1
1525,1
1526,3
1527,9
1528,3
1529,2
1530,3
1531,4
1532,1
1533,5
1534,4
1535,0
1536,1
1537,0
1538,1
1539,0
1540,0
1541,9
1542,1
1543,3
1544,5
1545,5
1546,9
1547,9
1548,7
1549,9
1550,4
1551,6
1552,6
1553,1
1554,9
1555,1
1556,7
1557,4
1558,8
1559,5
1560,0
1561,9
1562,9
1563,8
1564,7
1565,1
1566,0
1567,1
1568,7
1569,9
1570,6
1571,9
1572,0
1573,8
1574,7
1575,4
1576,1
1577,6
1578,1
1579,7
1580,2
1581,2
1582,8
1583,8
1584,1
1585,1
1586,6
1587,1
1588,4
1589,0
1590,2
1591,3
1592,6
1593,9
1594,8
1595,3
1596,9
1597,1
1598,1
1599,8
1600,0
1601,9
1602,7
1603,7
1604,6
1605,1
1606,0
1607,2
1608,1
1609,1
1610,1
1611,5
1612,9
1613,3
1614,3
1615,1
1616,9
1617,1
1618,7
1619,1
1620,1
1621,2
1622,5
1623,1
1624,9
1625,4
1626,4
1627,9
1628,6
1629,6
1630,9
1631,5
1632,9
1633,6
1634,6
1635,1
1636,0
1637,7
1638,8
1639,8
1640,9
1641,3
1642,7
1643,7
1644,1
1645,1
1646,4
1647,6
1648,1
1649,0
1650,0
1651,1
1652,7
1653,7
1654,8
1655,8
1656,9
1657,8
1658,2
1659,4
1660,8
1661,1
1662,3
1663,0
1664,1
1665,3
1666,3
1667,6
1668,6
1669,5
1670,1
1671,8
1672,3
1673,4
1674,5
1675,9
1676,1
1677,4
1678,0
1679,1
1680,3
1681,3
1682,5
1683,6
1684,5
1685,3
1686,2
1687,1
1688,3
1689,3
1690,7
1691,1
1692,5
1693,6
1694,0
1695,1
1696,7
1697,4
1698,1
1699,9
1700,0
1701,1
1702,8
1703,0
1704,9
1705,1
1706,3
1707,0
1708,8
1709,0
1710,9
1711,7
1712,1
1713,5
1714,9
1715,4
1716,9
1717,9
1718,0
1719,8
1720,1
1721,5
1722,3
1723,1
1724,2
1725,4
1726,2
1727,1
1728,1
1729,5
1730,9
1731,0
1732,4
1733,1
1734,9
1735,4
1736,0
1737,9
1738,8
1739,1
1740,0
1741,0
1742,5
1743,3
1744,9
1745,8
1746,9
1747,1
1748,0
1749,0
1750,5
1751,7
1752,1
1753,6
1754,9
1755,3
1756,7
1757,0
1758,0
1759,1
1760,0
1761,8
1762,1
1763,7
1764,9
1765,1
1766,8
1767,4
1768,9
1769,1
1770,1
1771,5
1772,4
1773,6
1774,5
1775,3
1776,2
1777,8
1778,2
1779,7
1780,4
1781,1
1782,5
1783,7
1784,0
1785,0
1786,6
1787,2
1788,3
1789,6
1790,2
1791,4
1792,1
1793,9
1794,6
1795,9
1796,0
1797,0
1798,8
1799,0
1800,9
1801,0
1802,0
1803,0
1804,0
1805,8
1806,0
1807,4
1808,3
1809,6
1810,7
1811,8
1812,0
1813,0
1814,5
1815,1
1816,8
1817,3
1818,6
1819,0
1820,8
1821,7
1822,1
1823,1
1824,3
1825,9
1826,9
1827,3
1828,0
1829,3
1830,5
1831,9
1832,6
1833,8
1834,3
1835,1
1836,0
1837,0
1838,9
1839,0
1840,6
1841,0
1842,2
1843,4
1844,9
1845,0
1846,1
1847,7
1848,1
1849,9
1850,9
1851,5
1852,1
1853,8
1854,4
1855,7
1856,9
1857,3
1858,0
1859,5
1860,7
1861,3
1862,1
1863,0
1864,7
1865,1
1866,5
1867,1
1868,1
1869,8
1870,1
1871,9
1872,3
1873,2
1874,6
1875,9
1876,0
1877,0
1878,1
1879,1
1880,7
1881,9
1882,9
1883,9
1884,1
1885,0
1886,9
1887,8
1888,1
1889,9
1890,6
1891,9
1892,7
1893,6
1894,5
1895,0
1896,1
1897,1
1898,3
1899,8
1900,4
1901,5
1902,0
1903,0
1904,1
1905,7
1906,9
1907,2
1908,0
1909,9
1910,9
1911,1
1912,5
1913,0
1914,9
1915,1
1916,7
1917,9
1918,0
1919,1
1920,9
1921,0
1922,6
1923,9
1924,2
1925,7
1926,7
1927,1
1928,9
1929,4
1930,4
1931,8
1932,8
1933,6
1934,5
1935,6
1936,1
1937,8
1938,9
1939,9
1940,3
1941,9
1942,7
1943,0
1944,7
1945,6
1946,9
1947,9
1948,6
1949,6
1950,0
1951,7
1952,4
1953,8
1954,1
1955,7
1956,7
1957,8
1958,0
1959,1
1960,1
1961,5
1962,3
1963,2
1964,9
1965,3
1966,6
1967,1
1968,9
1969,1
1970,0
1971,9
1972,4
1973,7
1974,5
1975,8
1976,4
1977,0
1978,9
1979,3
1980,0
1981,9
1982,9
1983,8
1984,9
1985,0
1986,1
1987,0
1988,1
1989,7
1990,5
1991,7
1992,8
1993,7
1994,8
1995,5
1996,2
1997,0
1998,1
1999,3
2000,7
2001,1
2002,0
2003,1
2004,6
2005,7
2006,2
2007,7
2008,9
2009,7
2010,1
2011,1
2012,9
2013,1
2014,6
2015,4
2016,7
2017,0
2018,8
2019,8
2020,7
2021,0
2022,9
2023,4
2024,6
2025,2
2026,9
2027,8
2028,3
2029,1
2030,9
2031,6
2032,5
2033,2
2034,5
2035,8
2036,8
2037,6
2038,9
2039,2
2040,7
2041,9
2042,1
2043,1
2044,4
2045,9
2046,2
2047,8
2048,0
2049,2
2050,4
2051,0
2052,9
2053,7
2054,1
2055,8
2056,8
2057,9
2058,3
2059,3
2060,8
2061,9
2062,0
2063,7
2064,0
2065,8
2066,7
2067,1
2068,4
2069,1
2070,9
2071,9
2072,4
2073,0
2074,9
2075,2
2076,8
2077,9
2078,0
2079,0
2080,8
2081,2
2082,1
2083,6
2084,9
2085,2
2086,8
2087,0
2088,9
2089,5
2090,5
2091,9
2092,8
2093,3
2094,5
2095,9
2096,6
2097,1
2098,3
2099,4
2100,2
2101,7
2102,7
2103,9
2104,1
2105,6
2106,0
2107,1
2108,3
2109,8
2110,0
2111,6
2112,7
2113,9
2114,2
2115,0
2116,9
2117,7
2118,6
2119,2
2120,1
2121,9
2122,2
2123,5
2124,7
2125,5
2126,6
2127,1
2128,0
2129,1
2130,8
2131,4
2132,4
2133,4
2134,2
2135,1
2136,6
2137,8
2138,1
2139,9
2140,5
2141,6
2142,1
2143,9
2144,0
2145,1
2146,8
2147,0
2148,1
2149,1
2150,4
2151,7
2152,0
2153,3
2154,6
2155,9
2156,0
2157,8
2158,3
2159,0
2160,8
2161,9
2162,1
2163,1
2164,7
2165,3
2166,3
2167,6
2168,1
2169,6
2170,1
2171,9
2172,5
2173,2
2174,0
2175,7
2176,9
2177,0
2178,8
2179,7
2180,9
2181,4
2182,6
2183,0
2184,9
2185,6
2186,8
2187,9
2188,1
2189,7
2190,9
2191,9
2192,4
2193,9
2194,7
2195,9
2196,2
2197,5
2198,9
2199,9
2200,8
2201,1
2202,9
2203,3
2204,6
2205,4
2206,0
2207,2
2208,9
2209,1
2210,9
2211,0
2212,4
2213,5
2214,1
2215,2
2216,6
2217,9
2218,3
2219,9
2220,9
2221,1
2222,8
2223,5
2224,4
2225,0
2226,1
2227,1
2228,2
2229,1
2230,1
2231,4
2232,2
2233,4
2234,1
2235,1
2236,7
2237,9
2238,4
2239,8
2240,0
2241,3
2242,9
2243,3
2244,8
2245,9
2246,4
2247,6
2248,3
2249,3
2250,3
2251,9
2252,0
2253,3
2254,6
2255,9
2256,1
2257,4
2258,0
2259,0
2260,0
2261,0
2262,3
2263,0
2264,0
2265,1
2266,8
2267,0
2268,9
2269,2
2270,0
2271,1
2272,5
2273,3
2274,9
2275,5
2276,3
2277,6
2278,6
2279,6
2280,7
2281,9
2282,0
2283,3
2284,8
2285,6
2286,0
2287,3
2288,5
2289,9
2290,6
2291,3
2292,4
2293,2
2294,1
2295,4
2296,8
2297,6
2298,9
2299,8
2300,7
2301,2
2302,3
2303,0
2304,3
2305,4
2306,5
2307,3
2308,8
2309,1
2310,0
2311,4
2312,0
2313,9
2314,7
2315,1
2316,1
2317,2
2318,1
2319,3
2320,2
2321,0
2322,4
2323,6
2324,5
2325,9
2326,3
2327,4
2328,6
2329,3
2330,5
2331,8
2332,8
2333,8
2334,9
2335,8
2336,7
2337,5
2338,9
2339,9
2340,9
2341,7
2342,0
2343,9
2344,9
2345,6
2346,7
2347,9
2348,6
2349,6
2350,0
2351,7
2352,9
2353,9
2354,9
2355,4
2356,1
2357,7
2358,1
2359,8
2360,1
2361,0
2362,5
2363,6
2364,7
2365,1
2366,8
2367,0
2368,4
2369,0
2370,5
2371,9
2372,2
2373,4
2374,2
2375,1
2376,1
2377,6
2378,7
2379,6
2380,7
2381,5
2382,3
2383,1
2384,1
2385,3
2386,9
2387,1
2388,7
2389,8
2390,8
2391,7
2392,0
2393,0
2394,7
2395,7
2396,1
2397,6
2398,0
2399,3
2400,1
2401,9
2402,2
2403,6
2404,1
2405,7
2406,0
2407,1
2408,0
2409,1
2410,7
2411,9
2412,0
2413,1
2414,4
2415,9
2416,9
2417,9
2418,9
2419,2
2420,9
2421,3
2422,9
2423,0
2424,0
2425,9
2426,9
2427,1
2428,9
2429,4
2430,2
2431,5
2432,0
2433,0
2434,9
2435,1
2436,5
2437,5
2438,9
2439,0
2440,1
2441,1
2442,0
2443,9
2444,1
2445,8
2446,8
2447,3
2448,4
2449,4
2450,1
2451,0
2452,8
2453,3
2454,5
2455,5
2456,0
2457,9
2458,1
2459,9
2460,8
2461,7
2462,0
2463,8
2464,3
2465,8
2466,1
2467,0
2468,3
2469,3
2470,9
2471,9
2472,3
2473,1
2474,9
2475,6
2476,9
2477,3
2478,9
2479,0
2480,3
2481,1
2482,3
2483,9
2484,3
2485,1
2486,9
2487,9
2488,7
2489,9
2490,6
2491,1
2492,0
2493,6
2494,6
2495,9
2496,0
2497,9
2498,2
2499,1
2500,9
2501,3
2502,7
2503,6
2504,9
2505,1
2506,9
2507,3
2508,4
2509,1
2510,2
2511,2
2512,3
2513,1
2514,0
2515,0
2516,7
2517,1
2518,6
2519,9
2520,8
2521,0
2522,2
2523,0
2524,0
2525,8
2526,0
2527,3
2528,9
2529,0
2530,6
2531,6
2532,4
2533,1
2534,9
2535,9
2536,2
2537,4
2538,0
2539,9
2540,1
2541,1
2542,3
2543,0
2544,1
2545,1
2546,5
2547,0
2548,2
2549,9
2550,9
2551,9
2552,6
2553,8
2554,9
2555,8
2556,5
2557,7
2558,2
2559,6
2560,9
2561,9
2562,5
2563,7
2564,1
2565,3
2566,6
2567,0
2568,4
2569,9
2570,4
2571,6
2572,9
2573,6
2574,1
2575,1
2576,0
2577,3
2578,9
2579,0
2580,1
2581,1
2582,9
2583,1
2584,0
2585,7
2586,7
2587,1
2588,4
2589,6
2590,2
2591,9
2592,8
2593,0
2594,1
2595,2
2596,2
2597,8
2598,2
2599,4
2600,0
2601,1
2602,9
2603,8
2604,3
2605,9
2606,4
2607,0
2608,1
2609,6
2610,7
2611,7
2612,6
2613,4
2614,6
2615,1
2616,9
2617,6
2618,1
2619,3
2620,8
2621,3
2622,2
2623,1
2624,6
2625,4
2626,1
2627,9
2628,9
2629,6
2630,4
2631,6
2632,4
2633,5
2634,4
2635,4
2636,9
2637,4
2638,8
2639,2
2640,5
2641,1
2642,6
2643,1
2644,2
2645,7
2646,1
2647,9
2648,9
2649,7
2650,4
2651,1
2652,0
2653,1
2654,7
2655,0
2656,7
2657,9
2658,9
2659,0
2660,9
2661,4
2662,9
2663,0
2664,0
2665,6
2666,7
2667,4
2668,9
2669,7
2670,0
2671,2
2672,8
2673,6
2674,1
2675,9
2676,6
2677,4
2678,3
2679,1
2680,6
2681,6
2682,8
2683,8
2684,6
2685,7
2686,9
2687,1
2688,9
2689,3
2690,3
2691,0
2692,3
2693,1
2694,0
2695,9
2696,0
2697,1
2698,2
2699,9
2700,7
2701,7
2702,3
2703,4
2704,5
2705,3
2706,1
2707,4
2708,8
2709,6
2710,7
2711,7
2712,1
2713,0
2714,5
2715,1
2716,6
2717,1
2718,8
2719,6
2720,9
2721,3
2722,7
2723,1
2724,9
2725,8
2726,5
2727,0
2728,0
2729,1
2730,1
2731,6
2732,8
2733,9
2734,9
2735,1
2736,6
2737,9
2738,8
2739,1
2740,9
2741,9
2742,9
2743,9
2744,9
2745,4
2746,7
2747,0
2748,4
2749,0
2750,1
2751,4
2752,1
2753,1
2754,9
2755,6
2756,3
2757,0
2758,0
2759,2
2760,5
2761,9
2762,9
2763,1
2764,1
2765,8
2766,1
2767,1
2768,2
2769,3
2770,1
2771,0
2772,9
2773,9
2774,9
2775,0
2776,7
2777,1
2778,0
2779,6
2780,1
2781,1
2782,1
2783,1
2784,8
2785,2
2786,2
2787,1
2788,1
2789,7
2790,9
2791,9
2792,6
2793,7
2794,0
2795,1
2796,4
2797,6
2798,9
2799,9
2800,8
2801,7
2802,4
2803,9
2804,0
2805,8
2806,2
2807,0
2808,0
2809,0
2810,4
2811,8
2812,1
2813,9
2814,3
2815,9
2816,5
2817,1
2818,3
2819,1
2820,1
2821,4
2822,1
2823,0
2824,1
2825,1
2826,4
2827,6
2828,1
2829,9
2830,1
2831,9
2832,8
2833,9
2834,1
2835,0
2836,6
2837,5
2838,1
2839,8
2840,3
2841,0
2842,6
2843,1
2844,1
2845,6
2846,1
2847,0
2848,1
2849,9
2850,4
2851,7
2852,1
2853,7
2854,1
2855,0
2856,6
2857,9
2858,5
2859,8
2860,3
2861,3
2862,9
2863,0
2864,1
2865,1
2866,6
2867,0
2868,3
2869,1
2870,0
2871,1
2872,6
2873,4
2874,3
2875,9
2876,0
2877,4
2878,0
2879,3
2880,1
2881,4
2882,9
2883,1
2884,1
2885,9
2886,0
2887,9
2888,1
2889,8
2890,8
2891,1
2892,4
2893,0
2894,8
2895,7
2896,9
2897,9
2898,3
2899,1
2900,3
2901,9
2902,3
2903,1
2904,1
2905,0
2906,0
2907,0
2908,9
2909,7
2910,8
2911,1
2912,6
2913,0
2914,6
2915,7
2916,9
2917,1
2918,4
2919,7
2920,1
2921,2
2922,8
2923,9
2924,9
2925,9
2926,2
2927,9
2928,9
2929,0
2930,9
2931,1
2932,7
2933,9
2934,3
2935,7
2936,8
2937,1
2938,1
2939,5
2940,6
2941,1
2942,9
2943,7
2944,9
2945,7
2946,8
2947,7
2948,9
2949,9
2950,9
2951,9
2952,0
2953,7
2954,9
2955,9
2956,0
2957,7
2958,1
2959,1
2960,9
2961,6
2962,2
2963,7
2964,3
2965,1
2966,6
2967,9
2968,1
2969,9
2970,8
2971,2
2972,2
2973,9
2974,7
2975,9
2976,5
2977,1
2978,1
2979,1
2980,9
2981,5
2982,6
2983,1
2984,7
2985,0
2986,7
2987,9
2988,2
2989,7
2990,9
2991,3
2992,1
2993,5
2994,7
2995,1
2996,1
